y,s,a,w1,w2
29.92134317,1.577533919,1,0.569669005,5.581765994
134.7819634,13.87091149,1,2.692890686,2.361787267
66.1290937,4.918766743,1,3.602882928,5.377745646
99.30712025,8.204651717,1,5.181433687,5.769841659
54.83979151,4.180663677,1,5.10873537,0.970668941
48.65476593,3.188023419,1,4.186687016,4.414093244
87.57782641,7.029061406,1,3.863832993,4.39608406
31.63147918,2.337686661,1,3.928182773,1.008430343
140.1187514,13.52480254,1,5.282129208,1.848337105
113.5666862,10.41729419,1,5.141622994,2.215700083
89.4701775,8.092771064,1,5.080977477,2.346940319
77.89987405,7.462147941,1,1.959126312,3.925511287
64.41769169,5.979505139,1,3.282007825,1.572714663
55.63365768,4.71323958,1,4.406255814,0.85020441
56.45134403,4.54574108,1,4.831773232,0.962299183
78.01496843,7.225457138,1,1.238640048,4.759664831
53.08720652,3.605888703,1,5.280969989,3.4971584
25.94018753,1.762247522,1,2.376458168,2.144788481
77.25276958,5.378253786,1,5.898041877,4.44264792
108.4473056,10.59355064,1,3.368531522,2.957301698
36.5084334,1.976046049,1,5.451686803,0.310343698
-17.06342448,-4.803767351,1,4.290802605,4.260620424
53.55644397,4.662522684,1,1.413818474,3.12980751
64.85302817,7.507144004,1,0.023431075,0.43887727
48.98412403,3.509473538,1,2.876283049,3.071549459
-1.562962365,-2.788929052,1,5.232798753,5.525688713
153.5897296,15.11359249,1,1.573963603,4.491356883
94.00482812,7.269602141,1,3.980427333,5.476076101
51.71198757,2.804669735,1,5.277868339,4.905378159
92.6311308,8.176961337,1,5.469031534,1.580586773
18.52381244,0.668562855,1,2.341910799,4.381084972
53.45611988,4.652630132,1,5.190904147,0.192380162
64.33002017,4.691403559,1,3.087711488,4.992692378
70.72650997,6.291530211,1,4.447193678,1.713252721
42.76108846,2.965814083,1,5.761239682,1.063395359
82.66068269,8.461070975,1,3.418259828,0.542469977
82.26526116,6.921226595,1,1.866597048,5.093040715
12.72300656,-0.155642579,1,4.459809768,2.913934052
46.38579531,2.937109084,1,2.702837817,5.033330343
41.47593203,3.242696836,1,2.843350864,3.950119623
76.16948295,8.109063589,1,2.846499398,0.901283812
43.45529419,2.086340349,1,4.444233445,5.441845573
92.08640728,9.224533146,1,0.643155401,3.258095916
16.66503117,-0.511611604,1,3.85308466,5.700654621
65.97019534,6.158226118,1,2.533104021,4.310764626
68.49247357,5.966083299,1,4.803055376,0.159550996
98.59570343,9.512501261,1,3.700729486,1.267556059
37.84788998,2.362194122,1,1.496209953,4.522594573
-8.770922923,-2.265392837,1,4.087340045,1.242654885
68.69148794,5.03127092,1,2.086431792,5.735419887
64.16349294,4.135521854,1,5.348782287,4.216271454
104.1350692,9.351095311,1,3.943436557,3.826093677
42.85302719,2.05340603,1,5.631992794,3.817499649
71.29465097,6.737736593,1,0.805065064,3.918347816
99.11585024,7.51925601,1,5.834760441,5.739815202
92.53239656,8.272948377,1,2.104491114,4.024017598
59.07418617,5.533219948,1,1.422001402,3.17474276
46.47927089,3.84444675,1,3.693772702,0.832964139
60.47918755,4.994619161,1,4.482802208,1.832350446
71.92474879,6.119187886,1,5.781110295,1.107461739
70.79850995,5.544916621,1,5.596108006,1.694878117
146.5394325,13.49892576,1,4.753120453,4.843016124
72.3728363,6.806393538,1,1.870407742,2.81847653
78.8333225,8.411425306,1,0.560480643,0.978526566
35.22704516,2.469482906,1,1.243763133,2.660784043
60.2188994,4.809373712,1,0.190598013,4.950258482
125.7225938,11.60679022,1,3.478232954,4.49123043
131.7165771,13.45768651,1,0.925229017,1.441920037
24.78049465,2.315721125,1,0.751623016,0.386548875
45.25980947,4.119835107,1,0.887914868,1.864189946
115.6682295,10.73696766,1,5.480055766,0.231150536
90.74650724,9.417395742,1,1.544582439,1.814493496
108.0146291,10.3090945,1,3.254791772,0.362825645
32.1386642,1.794615352,1,3.894134777,1.964705226
44.39916426,3.253790447,1,0.89516622,5.119563111
39.75743483,2.70000077,1,5.0936427,0.78991551
108.4939184,10.2052696,1,1.76103049,4.927483554
78.88453202,7.618411435,1,3.312852005,1.93610033
75.4359448,7.386139469,1,5.238809132,0.313103026
66.71138391,6.302159361,1,3.881906653,0.675083273
29.92465961,1.624029743,1,2.383100353,4.288758494
100.7860209,9.764407976,1,0.177200702,3.303019663
90.10512157,7.788440943,1,2.141155025,5.607206552
23.18447248,-0.706405586,1,4.191268033,5.085844962
46.66547818,4.306176512,1,1.796689966,3.340169694
73.71560519,6.505289794,1,4.829231941,1.70828046
100.5181372,9.30137322,1,4.645674666,3.84240252
101.5064804,9.187589205,1,1.266811066,5.838468755
83.92544628,8.515646736,1,2.2629805,2.370472213
53.33989298,4.147299353,1,1.868241771,3.029467206
23.18883467,0.699823214,1,5.385442612,1.135303723
21.68072377,1.232158468,1,2.498768738,2.907546637
138.7532392,13.1938283,1,5.015303891,4.027970543
86.11811933,7.486915507,1,1.928638369,5.753202642
18.96732875,0.749849021,1,0.82438025,3.197925915
104.4622572,9.195366153,1,3.70627749,3.780637429
84.47263232,8.187475706,1,4.052499056,0.734562402
50.55735124,3.428893927,1,1.634592624,5.393170534
48.89702914,3.964114131,1,1.117241815,3.639303724
132.6105962,12.91936819,1,1.981958228,5.213648746
49.05362768,4.731340581,1,0.730919993,1.845020859
80.75787806,7.619488447,1,1.413183312,3.220518244
28.41854591,1.583226393,1,5.597079777,1.208208562
38.61173716,2.098587459,1,4.695248483,4.3831215
97.68766956,8.410131098,1,2.710590896,3.89316936
73.67066428,8.432813957,1,0.664800424,1.288213807
81.78841369,6.244718661,1,5.332067376,3.675105685
127.6468772,12.18169139,1,4.881524747,0.572288945
63.77377214,5.126768344,1,1.180720582,5.133660209
51.80763633,3.637062448,1,3.601334541,2.347374841
63.50528402,6.697792099,1,0.239747776,0.204722887
56.70784156,3.739221201,1,2.842571902,4.902793013
55.49432128,3.520593028,1,4.661789674,3.874760642
92.94558918,8.58944879,1,3.478997465,1.575482627
82.66095541,8.774289171,1,1.931950423,0.030543483
104.1352672,8.467417707,1,5.960330391,4.097905006
69.22040569,5.755327656,1,2.9776162,5.493798012
80.05875414,6.942924633,1,4.088690255,4.367083736
53.01629328,2.673817231,1,4.427535801,5.216588493
82.75174747,7.11563039,1,5.445677716,2.578582157
80.4826006,8.124019124,1,2.648875056,1.250617257
110.1552299,10.22148197,1,4.488745061,2.836253896
51.26526979,2.687559838,1,4.527107322,5.7553442
73.47258566,7.337109101,1,2.672157157,2.986027507
89.3439465,8.257465163,1,2.198256314,4.626220856
88.2125504,7.954303001,1,0.474581993,5.866874121
43.90039032,3.321486176,1,1.231170804,4.286531672
121.465765,9.976034917,1,5.310004917,5.598402194
76.21941646,5.674784721,1,5.501530278,2.413078548
137.4729308,13.26346325,1,3.705386129,3.287243484
124.0795424,12.78903862,1,2.196246244,1.977128672
30.74743618,1.068310722,1,4.055319511,3.72592371
80.71817881,6.68138156,1,2.462517957,5.767605651
74.81373907,5.853611704,1,4.016011727,3.735528658
74.69137456,6.026582526,1,5.460896447,2.162609919
83.87269058,8.907660342,1,2.489252541,0.454064889
70.38278803,7.807587235,1,0.917709792,0.823305279
31.94117463,2.366148741,1,2.264842318,1.662879603
23.18699758,1.394697051,1,2.794741527,1.027608961
84.11149927,7.096197128,1,1.465624554,4.518973061
78.47590972,7.976517363,1,0.709316142,3.663390564
93.53024952,10.07292133,1,0.049694127,2.374414082
90.92418951,7.648910048,1,3.905213385,4.360477373
74.64582991,6.81774658,1,0.339393502,3.453457754
95.2143475,8.828153239,1,0.780655382,4.779435416
72.95897439,5.781079687,1,5.764139146,1.411743868
97.4210109,10.08499777,1,1.557429346,1.778731502
72.44044219,7.525138345,1,0.054399606,2.737655304
87.29108103,7.500791373,1,5.957223776,0.982335064
27.4455217,1.273103957,1,3.917422813,4.175815242
20.71124573,0.625025288,1,4.346908922,0.379767639
45.85842054,3.101421723,1,4.28569193,1.804009067
46.30001283,3.527568078,1,4.95014507,0.684728314
-1.235189247,-1.17099475,1,0.889469527,2.326458536
-40.95685855,-6.142393538,1,4.050020838,1.098134151
60.79208719,5.177095423,1,5.081237151,1.555669089
68.66629372,4.233954855,1,5.955509957,4.826818238
73.06910645,6.506642551,1,1.824559116,5.51441819
80.70419559,7.414951612,1,0.872369334,4.456140283
63.96764458,4.935944261,1,3.114221661,3.963176945
121.8477608,11.47690708,1,4.992913909,1.073604782
5.408062015,-1.267933921,1,5.509029048,1.01647147
35.35388222,2.615554957,1,2.088623176,2.59881224
69.9984476,6.485024063,1,1.996136025,1.273244252
37.2297628,1.34001273,1,5.033202026,5.556547552
108.8411893,10.56582703,1,2.677437542,3.37719758
44.42147203,2.868044231,1,4.167561383,3.165280282
194.4796156,19.00569019,1,5.416864959,4.414532698
54.29308372,5.471601835,1,0.176845224,1.735789083
50.9144758,5.028672489,1,2.83084631,0.778695066
61.02157523,4.799894773,1,2.453341286,4.506800462
48.97673899,3.970012752,1,2.021641636,1.520309015
-22.17189172,-4.394834132,1,3.979653294,4.019141613
21.02139294,0.79560687,1,5.238815088,2.314519521
101.9092904,10.20117836,1,0.520556479,3.375935494
41.1308695,3.574474483,1,2.00786159,0.963408058
50.45333774,2.284709173,1,5.602493263,5.398893231
37.22726055,3.26701035,1,5.511557944,0.295063006
32.43495918,1.28079018,1,4.120519296,4.135062311
148.4662503,14.80696724,1,2.301261469,1.017294443
89.25031954,8.313108419,1,0.053893004,4.557363067
143.0136399,12.6791033,1,4.319632613,5.860310033
29.77646072,1.873855516,1,2.885559687,2.321059837
153.9354139,16.23969888,1,0.02233672,1.579002822
104.2091237,10.16309827,1,3.432670098,0.32670051
60.75870174,5.021063513,1,0.48393023,5.864999189
28.8282476,1.157248698,1,2.279344368,4.667747169
112.0569331,10.64425007,1,5.997142062,0.213692472
-3.066016254,-0.891565198,1,0.584804796,3.591382492
79.62418191,6.912020545,1,4.825296493,0.631553069
69.82975566,6.689509181,1,0.505377506,3.572409744
18.0864222,-0.0723426,1,5.263094326,3.355505624
26.26896383,1.130893488,1,5.895257031,1.264662034
103.6375775,9.3944703,1,3.659120217,2.545713787
66.82196406,6.396776999,1,4.108998484,0.722377903
140.6446964,13.42145432,1,2.967570604,5.492553919
83.819055,8.00531085,1,1.655934128,2.992511546
145.458552,14.90680104,1,0.022326709,3.639315743
101.9672954,8.695736019,1,3.986557642,5.331190963
137.7828874,13.56864415,1,3.289674098,3.520247455
88.55023545,7.92781343,1,3.576201802,1.322118417
101.2602445,9.54326452,1,1.850077829,3.654494012
31.81746223,2.107549673,1,5.383735988,0.712873832
56.33927381,3.822801301,1,5.49694245,2.000117709
67.29429425,4.57301759,1,5.830143237,3.943320505
2.010309377,-1.967172453,1,2.054257207,4.148760604
8.107325027,-0.862359583,1,5.570573108,0.847848653
121.3890007,10.57722054,1,5.511795027,5.815939397
91.4358013,8.08958893,1,4.148678003,5.733904991
104.8835821,9.831934343,1,4.619543213,1.180775542
117.4630807,10.90913162,1,3.613179607,2.249706499
29.59544327,1.896733464,1,4.615928936,1.209716021
141.2634432,13.447065,1,0.587898498,5.931265938
113.5059431,11.61733813,1,1.390514364,2.575447282
83.926236,8.064346989,1,4.241011931,0.7238708
34.4916808,3.102870244,1,0.172931769,4.089881467
88.96879555,8.042442728,1,3.786854201,3.444305636
101.3335793,10.18464713,1,4.032946684,1.014223949
60.28578391,4.693488524,1,2.717314404,2.76861852
12.6112423,-0.315625897,1,4.055392816,0.805126741
54.20255877,3.814415418,1,0.056359867,5.242718631
35.49224675,3.570189206,1,0.380882291,0.818038304
67.12032235,6.758928764,1,1.675399101,3.110717393
93.95882034,8.854432985,1,2.80732166,3.66733613
109.4860484,9.712323259,1,4.658743575,3.859069237
33.25065039,2.940799567,1,2.201545595,0.556219436
83.24784485,7.509894426,1,5.40432043,0.58259744
90.64384485,7.936754639,1,3.128431584,5.836428226
97.63107915,9.820231173,1,1.737655956,2.730151143
40.31443142,3.159434551,1,1.467500006,3.972407123
72.39812743,6.107549992,1,3.534799808,1.952263389
40.50217492,2.446677964,1,2.284538185,5.194517923
54.07402532,4.760322296,1,4.23248,1.140157649
81.93037832,7.225396052,1,0.696244639,5.332335012
101.3716912,8.984366258,1,3.59072917,3.526436892
51.6508712,4.122118435,1,5.076438841,3.111315894
34.5267808,3.560604554,1,2.105184122,0.354391716
23.61920916,1.031648998,1,1.897002173,3.670011103
72.12119789,5.420324475,1,4.681176407,4.436817331
22.38181657,1.60276332,1,1.528739534,2.556955318
53.8687267,2.434065364,1,5.041200895,5.192696971
176.3158324,17.90033372,1,4.508357661,0.619705359
-25.73674269,-3.609928044,1,1.852693599,2.164621219
52.93328291,4.243433631,1,2.748281572,2.442720174
50.96741833,4.650367113,1,2.489388086,1.42968081
69.93985922,5.929268194,1,1.950096154,4.222617759
131.208696,12.74992362,1,0.813699273,4.37952955
176.9190662,16.98640634,1,5.460665789,4.599619852
4.799501946,-0.080755049,1,0.902309193,2.404455334
103.7561757,9.568292688,1,5.027537668,1.962324415
107.1984425,9.433387258,1,3.265640394,3.601798596
113.9577003,11.62667699,1,0.695716493,3.649846114
-47.75562606,-6.828084828,1,0.265376061,4.904708164
32.28732387,3.362464603,1,1.696160839,0.040580421
110.8955369,10.11558219,1,5.287582476,1.709702471
11.31588022,-1.564169655,1,5.021687709,4.657216403
117.7367293,11.71038842,1,0.346570945,2.538080438
63.5006368,7.091601462,1,0.292326069,1.412665905
59.27464984,5.141665011,1,1.89981799,0.698378936
53.50108439,4.213377934,1,0.788592746,2.255767525
20.94421417,2.822844382,1,0.213674615,0.17299857
33.55896803,2.002480976,1,0.725008077,5.24004011
89.16387525,8.303449023,1,3.40729573,0.400835743
89.28823125,8.660842998,1,0.764044865,4.160495833
109.0464458,10.55390736,1,4.548314118,2.880249606
19.75217967,2.233663243,1,0.596556523,0.598859043
34.57993425,3.317041086,1,1.379604454,2.275328849
81.36781551,7.076798312,1,2.661757233,4.280884495
29.4189012,1.797611913,1,3.094229428,1.782465484
56.16447086,3.936918684,1,5.549365475,0.90957032
80.07931462,8.44918228,1,0.266741018,2.136428776
53.67454228,4.052452015,1,0.89493948,5.100716236
69.17581208,6.276434427,1,5.089043304,0.833006677
39.86894989,3.76757928,1,0.917735446,2.723049638
42.97840953,2.570639142,1,4.949800793,3.832604265
76.77121799,6.401067655,1,5.179152718,1.228502865
170.8282209,17.68378458,1,3.926151959,0.980467428
62.84677177,7.054739684,1,0.132051609,0.227235168
107.620568,10.33596945,1,5.987658296,1.741080525
-33.99350932,-4.397695435,1,0.885884436,0.479279348
-8.686346088,-2.705480464,1,0.495346234,5.082197453
121.177117,10.28777789,1,4.786159328,5.84355689
27.9395829,1.661028549,1,2.064392445,3.929317673
60.54961315,4.732146558,1,4.371636055,3.708841204
121.7160697,12.56158082,1,2.046297506,3.008989203
27.70647676,1.068564626,1,5.164981874,2.76853611
95.30316225,9.101319889,1,2.44334064,4.257236347
67.48221171,5.17067581,1,3.411362829,5.859178309
52.17201696,4.013976563,1,5.409302041,0.284400702
71.54060029,5.381571065,1,5.611587524,4.051108813
114.6109634,10.55747164,1,5.083200392,1.222763706
102.8442851,9.00910167,1,2.484137713,4.712572809
33.84711838,3.074286232,1,2.084606566,1.032583055
166.1293801,16.12796401,1,2.741390349,3.648527519
-6.787649039,-3.583457683,1,5.422647465,5.566898203
87.56661353,8.841168371,1,2.161666329,0.285936226
120.3538886,11.52360769,1,3.474895339,2.223469829
69.70423022,6.552228789,1,3.76909704,1.073834051
28.45825685,1.008406026,1,4.280921977,4.633749194
73.75357148,7.693324452,1,0.132361472,1.639992182
29.496245,2.672360661,1,2.981439508,1.393463444
81.28284598,8.01685432,1,2.6430168,0.551923807
127.6624404,11.86027762,1,3.346452622,4.746669789
41.96709315,2.922573818,1,1.053713123,4.787687015
-6.502901661,-3.180185423,1,3.381521404,5.605643524
83.24407291,7.078505281,1,3.657914094,3.133860145
84.61528693,8.283175952,1,3.834077398,1.748101091
61.70787447,5.038055584,1,4.757934042,2.911726086
34.62803168,1.99628523,1,2.078676622,2.507034
93.8854357,8.780863059,1,2.001018976,4.161273482
53.5909116,3.635803539,1,5.924827717,1.60954826
43.01458574,2.448109929,1,4.29870479,4.13629732
34.88295632,3.03939906,1,2.466221096,0.460512112
99.08945909,9.914890277,1,3.421460135,0.649027103
67.08817558,6.889101203,1,0.629697645,0.64051683
23.00278879,0.179046778,1,5.203611128,3.676846342
90.48512471,9.085844903,1,2.867268849,2.596631361
-11.41200208,-1.588909928,1,1.671399771,1.951188658
41.89197165,3.384349831,1,2.778124432,3.054234832
95.99643042,9.59003741,1,0.246509117,3.639783646
56.58560961,3.864364851,1,5.246081495,4.179340119
53.19296976,4.277332149,1,4.460029495,2.541191612
59.85291061,5.557676587,1,0.435796922,3.477557328
141.6766117,13.34418537,1,2.555790106,4.853752768
45.7857457,3.160138477,1,3.094644594,3.731136326
5.258543272,-1.933226024,1,4.432227433,5.458081327
40.37815543,2.827919898,1,1.608122143,3.795195399
121.1228893,12.27294287,1,2.923795723,0.371187542
79.50421491,6.571640115,1,5.774372241,2.390111347
63.03021431,5.428811191,1,5.051310901,0.40704534
52.05323524,3.695481738,1,1.608649327,5.870523677
47.45253695,3.260928892,1,1.564438181,5.946246061
110.9237782,9.238896883,1,5.480311082,4.403439183
77.76052811,6.444382896,1,3.594643517,4.159419023
58.9647449,6.582998772,1,0.38201018,0.328941592
68.02430746,5.624315324,1,4.304197996,1.047758851
80.89398622,6.45416861,1,4.452863873,4.024775481
65.51823223,6.12210534,1,1.576241835,1.692073449
42.866443,3.924593932,1,3.1801359,1.343573222
78.91336106,6.391959965,1,4.826135298,4.760913201
67.38882163,5.686091146,1,4.366913314,2.206858817
148.5904749,13.41145006,1,5.192368388,3.960792925
106.1351882,11.07432029,1,0.278375882,1.708661636
41.42116929,4.285283546,1,0.04848747,0.253755447
41.98731063,2.576718173,1,5.636338749,2.470443433
76.57256586,7.602615421,1,1.449974592,0.360812644
157.7240404,14.34710323,1,5.398241647,5.042609209
72.71014774,6.937901387,1,3.068088685,1.317672197
54.29428035,3.61866054,1,4.181610824,5.474009112
142.5123971,12.87948014,1,5.742332102,4.314030739
-10.78260543,-2.356924697,1,0.325004274,1.52393872
121.1185195,11.99922424,1,0.777586231,5.978283458
81.62817157,7.007605259,1,4.609226991,2.867661468
79.96733941,6.986654035,1,5.16788966,2.544598202
107.2624784,10.79322914,1,4.367235712,0.699892762
48.74131744,3.168187144,1,5.425224956,4.676362883
75.85091832,5.427251673,1,4.449068653,3.414550459
50.39585525,4.799747021,1,0.969069234,3.478072369
72.61309887,6.202600191,1,2.894697615,4.888839258
61.10131888,6.544020923,1,2.460296381,1.689053505
55.44159392,4.084680703,1,2.795443583,4.838081268
106.4328888,9.41236552,1,2.660995182,5.875368665
44.56653062,3.464662075,1,0.159145222,2.396991804
53.84065791,4.890133863,1,3.923713592,1.056713467
87.08698709,8.404351913,1,2.343501865,2.631460584
79.50275077,7.960041212,1,0.157343607,1.771249821
4.371115593,-0.768324276,1,1.746002009,1.369526773
18.216653,1.710683577,1,0.002692977,1.616716887
39.4353753,2.123876266,1,3.872801249,4.491718613
134.0727995,12.77055848,1,4.961547851,1.384561828
67.37833262,4.312389385,1,4.529474574,5.767605954
103.6723784,10.75924978,1,3.088907115,0.992424372
40.45761368,3.260090135,1,3.717595512,1.339022746
26.54340019,2.371775849,1,2.387935777,0.243741341
38.80691099,3.188154235,1,2.583223214,1.999536227
56.53941038,3.97812797,1,3.808350321,4.549073299
82.59624511,7.354775874,1,2.878759605,4.88365996
111.311437,10.54450695,1,3.356180009,3.111147428
38.98156059,1.89630358,1,3.058459793,5.8572339
117.66545,11.12245126,1,4.959060766,0.49284513
-29.06119633,-4.415339449,1,3.36058595,1.408967481
47.94616895,3.611500513,1,0.07968455,5.785502939
75.17152533,7.133587088,1,2.853562512,2.593501077
95.73276699,10.4812176,1,0.218650892,0.554283993
31.05006471,2.9741696,1,1.4690052,1.039167213
102.3600305,9.766357542,1,5.728123224,0.251557808
-29.27451683,-5.031891959,1,1.61775099,5.272447365
41.99058649,4.041166888,1,0.283279558,2.38151747
120.2655657,10.08575345,1,5.770227391,5.366793558
64.00385798,6.339892974,1,0.247059414,2.809237726
35.39170785,2.632890613,1,3.411429485,1.488251327
74.46069623,6.177420586,1,2.936252877,3.300165312
84.36992576,7.257871875,1,4.894095142,1.268938791
114.0439089,10.37728808,1,3.15739939,5.316791165
43.76847234,2.160431123,1,5.021027519,5.718661723
106.5298186,10.53220062,1,0.43095777,3.800259835
50.18758212,3.369263055,1,4.473349156,4.488987561
93.5232018,8.325238749,1,2.024761178,4.113260372
35.22432341,1.131826884,1,3.722424779,5.898258808
101.205169,8.053968022,1,4.307871563,5.967833107
158.5475041,14.77979605,1,5.697749269,3.580491572
104.4640661,9.660665177,1,1.6317073,4.596676611
63.62817398,4.749826806,1,5.830851181,2.68001748
96.62253041,9.756538153,1,2.834444585,0.916246807
120.2204459,11.10644838,1,4.785757888,3.720898844
52.13448348,3.181722128,1,5.453333206,4.842691043
86.70954199,6.144700561,1,5.94414123,5.186996816
55.55829136,5.107418044,1,1.32792135,2.291541807
54.90674601,5.399146833,1,1.154680544,2.933980342
82.54393328,7.053860878,1,4.259609618,3.775668649
82.52242621,5.970729027,1,5.074207175,5.613512218
41.11964265,4.27310928,1,0.262543017,0.548276796
91.98955951,8.042410497,1,4.369948895,2.408869985
56.68753229,5.414931349,1,1.795147279,0.034473241
133.8253045,13.00981656,1,1.54610514,5.351039941
74.64729197,6.95259258,1,5.882879765,0.582878639
139.5165422,13.74207956,1,5.192066667,2.487337606
58.89332963,4.024965684,1,3.984707985,5.415014807
-27.83685568,-4.605753059,1,5.213236562,2.295016678
71.83210814,5.35470302,1,5.060436746,4.689478501
112.1252423,9.503803196,1,5.800093033,5.125162893
116.3312656,10.09644187,1,5.479593367,5.096631233
96.88581871,8.727713883,1,1.701642523,5.286864812
46.80654533,4.489516816,1,2.746854482,1.411778396
40.14884862,2.305046947,1,5.213416273,2.924772464
40.43540171,2.768573813,1,3.099309786,5.024413896
61.34218182,6.102420364,1,1.595262861,1.121101606
43.77999732,2.923902277,1,5.211727931,4.400624075
119.0925182,10.16678665,1,4.140995841,5.980935094
54.8785301,4.809135476,1,3.56706208,0.490110618
40.46333533,1.644247096,1,5.541434299,3.92926007
63.05895011,5.35136931,1,0.896297084,3.253055618
-16.08024546,-4.110914702,1,4.838706717,4.1104963
80.56754734,6.482537309,1,1.868676139,5.525646836
87.37724598,6.828206385,1,5.525246818,4.552337584
99.53577058,8.311417228,1,3.897486283,3.993318999
98.03119856,8.936332987,1,1.070139277,4.063797328
97.75843758,9.373241538,1,2.64827778,1.811182367
98.53123623,8.557931086,1,4.527835378,4.548163915
150.7522209,15.84030285,1,1.546155984,4.180259032
49.98463584,3.383940038,1,5.993626594,3.116744014
16.18128716,0.901457938,1,3.134700845,0.928754206
69.05194437,5.356829362,1,5.988676933,1.237117615
119.0127637,12.28035495,1,2.415650583,1.959184008
104.9247586,9.573596853,1,3.505814538,3.196330153
53.37130938,3.540142237,1,5.350871335,3.57459206
39.99077148,1.874310924,1,5.120562724,3.772006896
98.30411808,9.727110633,1,2.575398762,1.998812658
58.26953886,4.218943134,1,1.672635592,4.768405732
29.81757977,0.869930545,1,5.351147792,4.091454319
44.5992054,3.056310497,1,5.923846456,0.716268516
-13.75821284,-2.370435539,1,0.837535227,2.306271873
118.667995,11.61400881,1,3.242389733,2.226756192
31.01278905,1.922419326,1,1.863515565,4.448614968
-7.160997584,-2.909846227,1,5.112482251,3.250466235
46.93365005,5.411556778,1,0.261180734,0.707943762
101.3386069,9.942780212,1,2.233033706,2.524861463
62.23565529,4.945958662,1,3.095859462,5.103206435
100.3118823,7.768157514,1,4.606578091,5.58138423
78.19042723,7.257566484,1,1.724099147,0.486390023
83.42135063,7.553455338,1,4.899892654,1.956983736
72.48138911,7.460079388,1,0.031640853,3.477553746
33.66628675,2.404080626,1,0.133857625,3.565693578
45.78696608,3.744419147,1,1.457823673,1.642129431
55.03518105,3.160044305,1,4.988153838,5.053398759
19.12288416,1.850007784,0,0.444289775,0.747224491
1.631968677,0.105834415,0,0.671198146,0.702465126
27.03481005,2.000751619,0,3.74366403,4.072402186
-4.771855615,-1.049914801,0,4.026490803,2.300651381
24.48814481,2.196703295,0,2.19536526,4.601871083
-9.865655578,-1.053215643,0,1.099088326,2.631892405
-1.970875377,-0.650541163,0,0.160318213,3.955940806
36.58363986,3.206718962,0,2.942715136,5.098591571
21.57422833,1.804971088,0,3.575567775,0.431925118
26.40242039,1.72675173,0,5.736861284,5.979507257
41.60432659,3.845414038,0,2.15033473,2.954743293
-5.609345309,-0.469132382,0,1.076734409,2.358951941
14.34339616,0.60064585,0,5.955043475,5.72888921
-9.850894365,-0.972757623,0,0.18421044,3.474007047
7.760866656,0.416349792,0,4.338631428,3.022477536
5.985213344,-0.259451475,0,0.266539807,5.996552713
36.88959642,3.0721019,0,1.693438475,4.141977946
11.66911853,0.480952302,0,0.347423167,3.714697072
35.87832894,3.531719648,0,3.947156831,3.397414915
11.7165099,0.671722145,0,5.405978649,3.134408419
15.73630862,1.694054329,0,2.891713038,2.438147168
29.99357489,2.021003489,0,4.30884455,4.501851867
39.68014239,3.247116528,0,4.022143865,4.030749725
-6.687349392,-1.750512158,0,2.217325626,4.389620076
19.81530566,1.504485509,0,5.923822012,0.629495369
41.50240706,3.844052078,0,2.14767474,5.695019189
27.10932838,1.837539334,0,1.673314392,3.081067692
42.69500657,4.596872004,0,1.771309992,1.593300775
9.681313722,0.271935004,0,4.353201974,3.027934331
16.4873685,1.249253975,0,3.142248851,1.741805764
3.560125163,-0.351328939,0,5.392257598,5.255594377
55.55880972,5.371163072,0,3.327206057,2.113470968
43.54940036,4.474097025,0,1.085667567,5.318012697
6.232333359,0.401798581,0,5.926064471,0.275856843
16.39933828,2.201160387,0,0.506967522,1.588197204
20.45513166,1.495673661,0,1.68092062,5.0246521
11.94701914,0.396124008,0,2.320667454,5.489271234
40.01041537,3.87004499,0,4.005488718,0.090075386
44.68186359,3.786292714,0,3.194827464,4.608410707
0.733732835,-0.152416612,0,1.385767967,3.278466895
9.036302145,0.285948043,0,3.793673751,3.818189382
11.50225746,0.236529151,0,3.232320625,5.780045629
33.13224191,2.437068934,0,4.286099149,4.120329348
12.65657205,0.811661442,0,4.665803737,0.228219192
34.7817601,2.570290044,0,1.050566702,3.757736923
19.67609583,1.114255533,0,4.703971975,0.932776121
25.78059321,2.294275499,0,5.747372941,1.321240278
33.48186594,3.152356896,0,5.288421137,0.165238674
10.50598819,0.723424769,0,5.663354583,0.077881325
15.01136492,1.503581228,0,1.017404652,5.570307645
43.65005145,4.176700824,0,0.898583325,5.948246168
-2.588093932,-0.7812922,0,0.90675538,4.006600014
37.7677825,3.249819173,0,3.864751347,4.012098643
32.69805436,2.974663646,0,4.006445803,0.675098482
1.814762756,-0.649395691,0,4.017272197,2.709239766
28.44319569,3.09455373,0,1.261095538,1.205137117
5.612557757,-0.437695191,0,1.139837611,5.942486385
18.80246778,1.683053746,0,2.863797334,4.212172289
50.09283441,4.297516311,0,4.659881171,1.55968484
29.34152835,2.041757185,0,4.639680263,0.610065867
38.94628296,3.531107335,0,3.153762886,3.891484744
15.57071926,0.689869312,0,5.877868186,4.11582618
28.12458761,2.296327113,0,5.935396384,4.427618056
28.53418886,2.630911217,0,3.159569631,1.951385245
14.42988438,1.540534894,0,0.580825541,0.814914764
23.18221357,2.019904274,0,3.411403033,1.125400167
24.55294001,1.540716685,0,0.840911273,3.954185484
-0.870218182,-0.885336425,0,3.540204058,3.46807214
10.17279035,0.869958886,0,5.59000317,4.294660953
32.39418698,2.978139015,0,1.19788904,2.477707739
