X1,X2,X3,X4,X5,X6,G,S,Y
1.959677876,10.65634816,1.301358382,3.69165567,0.495394495,0.109423629,1,5.708934254,24.11151457
2.852657269,1.358326269,3.920935487,2.597558848,1.539687064,0.674779384,1,7.315520902,25.60112609
1.851669145,3.892885972,4.034309436,1.795434261,1.426584336,2.587165732,0,4.336076997,12.59313012
1.478521901,4.30050197,1.347639986,3.058877946,0.912679061,0.647919666,0,1.865117998,7.880199971
2.928019696,12.50555564,4.746790413,3.833451703,0.014542072,2.442174609,0,5.727174138,19.32629038
1.471035648,5.042200701,3.470536384,1.42713522,1.092984768,0.213178302,0,3.748190591,11.92205046
1.965516909,1.014743772,3.398047873,4.240579431,1.075253535,0.657119801,1,5.776995221,19.35818388
1.796405368,6.302137107,1.682054554,2.434519267,0.158542966,0.664822913,0,3.108473805,11.41308208
2.842707049,2.932812226,0.907948604,1.516685412,1.12103585,0.855931189,1,1.265924546,11.01532634
1.104034522,11.95657771,3.825791209,4.753992938,1.106886215,1.423911464,0,5.430867705,16.79834955
2.634561016,1.027311976,0.991933206,4.969560503,0.96963984,0.125200614,0,1.316412796,5.415683356
1.364625203,3.204507007,0.009274505,0.345721061,0.360414261,0.307177978,1,2.407277535,10.96406594
1.489401046,3.858133129,1.193203374,4.880227263,0.642353751,0.145308407,1,4.190951891,14.9161462
1.381846845,5.354459743,3.599253098,3.085641043,0.328053966,0.73319903,1,3.387281664,14.55790305
1.85372459,0.808214116,0.644919993,1.75812235,0.172236594,0.226121999,0,1.521357957,4.4839269
1.812430476,4.796534723,3.554113326,5.973544439,0.907356482,0.377292398,1,4.472233734,17.44251224
2.357638808,0.79935138,2.246946007,1.797743754,1.333073192,0.015764073,1,3.107105432,12.95100215
1.665805425,7.710669059,1.080769198,0.896475036,0.628425295,0.545276287,0,2.485595522,10.41549813
2.306935017,1.997918893,3.404890824,3.146388186,1.243230889,4.424209589,1,4.564956583,18.26467829
1.212857018,1.70717077,2.277819712,3.47721375,0.792484877,3.138878076,1,4.342010843,14.68330598
1.532159429,0.793505344,3.274995876,2.883155614,1.511124298,0.301384647,1,5.814889757,17.40548315
1.570609328,5.051183869,1.439510154,1.271573106,0.027379137,0.649620035,0,2.357570815,7.403542619
2.978397623,4.090106583,0.99520716,2.334452322,0.7331543,0.911062683,0,1.857544296,7.759909536
1.288942264,0.48841049,2.198858642,3.290803594,0.86644444,0.00601631,0,1.66260247,3.793594725
2.988033765,2.372699989,4.105774898,2.855842658,1.970114646,0.085514652,1,1.725723569,13.60076698
2.35980074,3.023046294,3.990273337,1.949579365,0.465774312,0.333136929,0,2.731751262,9.662136019
1.547731904,4.34026741,0.350400468,4.019476453,1.144101852,1.998101417,1,4.060909686,14.13935164
1.508063897,3.422482892,4.82120169,2.473556026,1.236050599,0.532978896,1,2.121234552,11.98517541
2.734912453,2.447723497,4.902126073,2.511671953,0.492844847,1.273735009,1,4.709708333,20.47680374
0.793247692,4.703732451,1.121763232,2.13605174,1.684664427,2.089198291,0,3.40028368,11.44089559
0.521570603,8.34911639,3.11010653,6.115055096,1.928335528,0.814047947,0,4.599034885,16.78226262
1.615072152,6.495779051,0.574974812,3.0007939,1.386939635,0.061874563,1,5.909577318,20.60910925
0.734893124,6.685937129,0.931386299,1.671312945,1.18031552,0.875450081,1,5.221466411,18.22511535
1.127552874,1.657230554,1.487354112,4.653591493,0.474509236,1.229193532,1,3.687898183,13.65888242
1.740760642,9.279071971,0.660326947,0.923331653,0.315098284,1.173092544,1,6.639316921,24.00614535
0.626865935,1.297536149,1.170848497,0.817419922,1.870345622,0.51872765,0,1.991348247,6.400621267
2.403990022,1.630786193,4.943993634,0.401853164,0.4592881,0.328444413,0,2.80603845,7.552171971
1.916407246,4.30403681,1.775956301,7.051737586,0.684538609,0.1243416,1,5.35891762,18.74468792
2.208992268,1.992744455,2.98470674,2.486832911,0.75789379,0.463874803,1,5.806940475,20.92196595
1.316437223,4.087825386,4.018130833,3.824667634,0.818998934,3.083575009,0,3.540654859,11.58314965
1.739437148,4.559689262,0.476011677,5.478450246,0.136517894,0.263751926,1,5.326685604,19.65734036
0.768132028,2.944303849,0.780568708,1.898896679,1.79248577,1.279295064,1,2.396770875,8.792057554
1.391154696,6.469543245,4.842138253,6.550439745,0.398668601,0.605510049,0,4.282190361,13.22936524
0.505844578,3.268434344,0.073389225,0.8817579,0.120343879,0.867145371,0,1.757085684,5.59366891
1.841683599,2.347394889,3.712495837,0.222644474,1.71342522,0.203380774,0,3.146982491,10.55458403
2.874307862,4.822924381,0.606834606,2.436163869,0.254226322,1.691019469,0,2.775311508,7.419398504
1.434584187,3.428249567,3.022711029,4.743564688,1.388710026,0.057657921,1,5.156495283,17.69714934
2.253477992,1.187575007,3.154876747,2.024796584,0.902407291,4.714864571,0,3.760376079,10.51853884
0.06174965,2.862810181,4.694806667,4.132740468,0.551950743,0.801542233,0,2.756761699,9.856529952
0.512907081,7.104801917,0.357556924,1.323556286,1.875071372,0.991828993,1,4.30512191,15.6926661
1.919899489,2.077132291,2.311141596,2.10400715,1.059924197,0.068153063,1,6.157704844,19.4000096
0.494935454,6.861753241,1.087706125,3.342376615,1.513991248,0.257628513,0,2.969226347,10.96532272
1.064168326,4.838327632,1.12200169,0.781082626,0.405377491,0.318003326,1,5.04958107,17.17484363
0.559279421,1.874326125,2.646789013,2.187141302,0.444099141,0.490582746,0,1.087479031,5.165037419
2.692968484,1.184536036,4.472215764,4.410575913,1.751851012,0.679392805,1,4.374115696,19.53975544
0.713351568,2.193423292,3.674781357,2.730785875,1.853936152,0.497092844,0,2.676162606,8.262842531
0.06399221,0.242093199,0.554598842,8.450391677,1.647101322,0.146619829,0,1.46006609,3.14598749
0.322616896,1.443356811,4.225062181,3.334368438,0.198445554,3.661183031,0,3.059883887,10.23105756
0.734480485,5.069753386,3.497407401,2.481448731,1.872120656,0.346867069,1,3.727769264,13.35243912
2.167087217,0.778723903,4.829587039,1.989997645,0.380164098,0.105334417,0,2.58309476,6.523735896
0.09820483,0.806296186,4.294762266,4.696653544,0.014782493,0.642085688,1,2.953878207,7.977851127
1.648049982,0.821232165,3.465289206,4.384636177,1.866883992,0.616349788,1,2.989557973,13.12793802
0.900722691,1.537431113,2.754857047,1.96710609,0.690149772,0.280955132,1,3.90067673,11.85189087
1.166323382,1.086914733,3.258014632,4.249267709,1.06984896,0.652998933,0,2.157909393,6.748412062
2.197338455,1.141097276,4.855787972,1.926697083,0.382262775,0.137435214,0,2.976257464,7.643949061
2.887489255,1.485317741,3.391900852,0.728318596,1.92398592,0.962697079,1,4.446731988,19.90701291
2.281788511,4.677230646,3.380973351,1.37774648,0.528673822,1.458028214,0,2.757016208,8.826624114
1.745019486,3.795107193,0.499050658,5.670948042,1.145988994,0.180458718,0,2.125843186,4.253897292
1.388618979,2.535777008,0.232568983,4.891465374,0.935671385,0.603875558,1,2.792399323,11.7131078
1.068928861,1.828339468,1.757081584,5.171108917,1.415952316,1.251776908,0,2.517542295,8.703184654
1.151765447,0.505429198,3.169470793,1.280233627,1.586136946,1.382724489,0,2.493775565,8.266909066
0.617343096,0.269339105,4.480585144,1.661867382,0.770399746,0.487493279,0,2.091380968,7.271826822
0.416341112,3.002547194,3.624148692,1.876117343,0.699878049,0.298160341,0,2.716781236,8.116172208
1.167246431,3.890335687,1.928839702,7.957882706,1.102655587,0.127484825,0,2.885687786,9.271377782
0.798138668,3.192827414,2.535772461,1.984204318,0.480178805,0.522208394,0,2.251074633,6.798452144
2.109888846,7.140350384,2.927205273,3.644657525,0.3216438,0.637256382,0,3.044128274,12.58180356
1.2236345,4.204690272,0.257221677,4.607321839,0.644983186,0.002798443,0,1.503485019,6.173097058
0.796692582,6.994777128,1.288393468,8.608425363,0.422911151,0.231865565,1,3.812880885,17.76093722
1.202933565,2.484739615,3.856442525,4.577596541,0.272725755,1.113359764,1,4.36853365,16.65866852
0.591939396,0.666844884,1.872807711,2.652346801,1.846131521,0.668325581,1,3.814284312,11.03125889
2.489795063,3.261460424,3.238747093,2.791324728,1.668217477,1.130712341,1,5.744122278,21.36836518
1.583963191,5.424124173,3.588196828,3.286237912,0.210152142,0.567067117,0,3.145923647,9.619762525
1.185390571,8.019274147,2.48974134,0.595140246,1.460537026,0.017101806,0,3.103508142,10.43857123
1.721899698,5.584686661,1.814615099,2.064527028,0.589925156,0.955645744,1,0.554830948,9.385392434
2.912916209,0.496197063,4.869486004,0.608359973,1.685672761,0.424961104,1,8.441882235,27.30972842
1.950449485,0.879167554,0.142555783,4.248968382,0.237654716,0.009775774,0,1.201026762,2.552628225
1.000803476,4.095835987,3.835269376,1.966102794,0.521119313,0.564849917,0,2.429599558,6.673860815
0.994342286,2.206264088,2.464196651,3.293350817,1.001530645,0.10781556,1,1.054581925,7.565068076
2.827304648,4.039688865,1.434557639,1.97499893,1.58935465,1.002937974,1,2.864776018,16.16554307
1.143337484,8.493002772,2.992124406,1.257907377,0.85004248,0.440497814,0,3.675036114,13.3474664
1.692971769,1.722376057,3.962121308,5.720388039,0.299571709,0.44896117,1,3.234942482,12.28213333
1.534547066,5.069336325,0.9195544,1.650438536,1.429771347,0.176427331,0,2.071910168,7.776897481
0.416581665,4.226420029,0.526029967,1.193566298,1.765696396,0.430793522,1,0.185778275,7.306852898
0.719368239,5.1079485,2.371519675,1.011280743,1.027138287,2.16147297,0,2.796208557,9.457239898
2.154027295,1.592763648,4.29481151,3.605323788,0.008271885,1.205440088,1,3.773011994,14.43900232
0.891671333,1.01195509,3.779870241,4.659488391,0.427098196,2.137253665,0,2.722260807,8.385703373
1.533712261,3.569543395,0.187638971,0.477637584,1.302865111,0.464621134,0,1.720551639,6.157302322
0.833131968,0.86633242,0.822219579,3.799044701,0.430320366,0.707904401,0,0.948790448,3.075702466
1.081970785,5.928091808,4.972476294,1.855654114,1.241800417,1.943056435,1,4.807040892,17.8650982
1.312583553,2.432060883,4.664723572,2.246574836,1.463845064,3.71275257,0,3.854738376,12.60868028
2.409200194,2.89530538,3.481017716,0.948420661,1.065348941,0.567321562,0,2.583310591,8.520942867
1.561829186,4.866173133,2.658494343,8.576577796,1.400441062,1.177315168,0,4.222179605,14.48676319
2.088456212,1.30815138,2.562963933,5.016129822,0.185203365,1.267933777,0,3.135560929,8.008480775
2.543510695,0.64785419,4.84490452,0.867359776,1.529819439,0.473752362,1,5.340749205,20.00930505
2.537127756,3.054957592,0.110806198,3.973857563,1.076066327,1.028212539,1,2.479936618,12.95598242
1.175627221,3.88025102,3.178267969,2.615366964,1.90898695,2.813083233,1,5.271118261,19.42886966
0.46054127,6.430192745,1.797426977,3.993993419,0.897175049,2.674992212,1,4.129969554,17.05432204
1.91827738,2.224544461,2.444104681,0.674081638,1.492407456,1.935852809,0,2.951127234,8.178132254
0.861513065,0.918762846,2.046612578,5.143086926,0.869756641,6.442147935,0,3.743458432,12.93191377
2.785013643,1.594521005,0.613539993,8.575102013,0.156291831,0.246048564,1,4.404547831,18.13238086
0.466908358,4.66327193,2.599019309,3.73226791,0.263657898,0.380902459,0,2.213182204,8.877789599
2.891524992,9.160399516,2.763701316,2.149307109,0.661624389,1.948114091,1,5.934703857,26.35660699
0.00378144,2.054505896,3.335216686,4.862461024,1.995289409,1.242674631,0,3.469241304,10.84128411
1.890562805,2.301027212,0.484840514,6.989485853,0.051793532,1.126979008,0,2.284859916,6.594053924
2.319234134,1.330497056,0.59194662,1.352319042,1.41766795,1.760695696,1,3.405521079,14.40348952
2.677820644,1.69188469,4.473384649,1.185501607,0.823241065,1.261631732,1,6.987470882,22.72644157
1.53361225,4.453053377,2.410366978,6.388752013,1.361837306,0.118295042,1,4.282352522,17.66877484
2.247003219,7.491228195,4.797048215,1.586051878,1.89321488,0.187793307,1,3.929708852,19.88164785
2.77913939,0.990028031,4.422252647,3.55292287,0.830789897,0.600038057,0,3.009846408,8.877475154
0.275260558,0.963897957,0.551773234,3.003501194,1.58959988,0.713977625,1,3.324404016,9.865827308
1.489966457,3.304774474,2.354631152,3.050226342,0.936344912,0.047170099,1,7.318066797,22.75394762
0.592503779,8.938628368,3.647817964,2.54493561,1.970914402,0.419871632,0,3.671560253,12.62112202
2.982398704,0.84016067,1.707155328,1.18766619,1.325459882,0.149734964,1,4.617710842,17.61236501
0.110463127,2.02932295,1.68489524,0.843755852,0.90825285,1.279801127,1,4.360428101,12.08479868
0.65268921,1.31861735,2.918873201,0.362952524,1.81775272,0.220055158,0,2.388685424,7.811817568
2.672808428,3.327779232,1.040350713,4.908427221,1.307195223,2.618066181,0,3.217137871,10.79171384
0.356809393,1.767550225,0.005174254,4.305734699,0.496196141,1.23754955,1,3.578253922,12.64123561
1.107116983,2.585505992,4.406937801,1.115484902,1.560858888,0.269297431,0,3.104240275,10.35026412
0.48712929,1.952215596,3.402763873,1.198868653,1.356165811,2.9299194,0,3.302925363,9.647434493
0.500074556,11.40140532,1.941612874,3.162286685,0.731802473,2.10202726,1,4.463805008,18.53333374
2.917514137,0.747150931,2.759856007,2.541002848,1.624679735,2.539388206,1,3.364118233,17.20289129
2.431199232,3.051856336,4.899236114,3.199162962,1.070610042,0.485469202,1,5.4847885,21.38647054
2.859982891,2.608070424,0.523762275,4.432872429,1.518458994,0.632828823,1,6.225929622,23.72761758
1.19973158,12.80579953,3.130061711,2.183059265,0.558009577,0.48049147,0,3.613591266,16.63145984
2.556741959,2.763627496,0.607056194,1.540172303,0.200544804,0.618928762,0,1.646923869,5.569844674
0.193568572,4.518022226,3.02594103,2.309425908,0.255512937,1.314583274,0,2.30633185,7.975522179
0.907586301,4.039403841,4.920488523,1.523835278,0.903830225,0.413194769,0,2.286015655,7.303689558
1.471418603,6.008626752,1.494499134,3.281785633,1.599561161,0.14236703,0,2.734373762,8.187152386
1.938783718,3.391754336,1.458235746,0.761842073,0.764902619,2.463359245,0,3.27747446,8.742960745
1.531902979,8.904348048,3.338932979,3.226790115,0.732325858,2.927756946,1,6.924790078,23.03953903
2.391777704,5.637571035,4.771651224,3.233788994,0.06050911,0.492212216,1,2.180283859,13.47914378
1.695026836,0.71331779,1.575728313,3.437489775,0.569034989,0.110962349,1,6.796134074,20.89194205
1.060571958,2.34240871,0.561016323,0.4528868,0.971613027,0.283128569,0,0.733455753,3.185760098
1.977299831,0.884144815,3.244874862,0.590915288,0.973544091,1.397649675,1,3.67910732,14.63638642
0.717823728,4.02841174,1.254844354,2.416136335,1.516972879,0.481725496,1,5.234004344,15.47456033
0.795632363,1.450279238,0.726816325,6.874063123,1.791609587,0.026812715,0,1.870501666,4.227901832
1.554806554,2.378071059,2.628452755,1.79353529,0.606158243,0.558690237,1,2.216211181,11.61248626
2.213732606,10.73029114,2.096068324,4.832128334,1.699208892,1.106370611,0,4.841139896,16.67747395
0.344083189,6.300738917,2.152483866,5.524590712,1.600787196,0.130840353,1,2.814080639,14.11024226
1.837120048,6.6993036,3.846912506,3.485694961,0.78256795,1.373399245,0,4.035309033,14.29478306
2.732808526,3.466358851,2.838438196,1.281169738,1.458069895,0.417117907,0,2.377620108,6.499994529
1.902064378,0.882347506,4.508594669,4.037587102,0.749936957,2.577013835,1,0.74813035,9.391120381
0.823992099,0.221608436,0.860733134,6.224528989,1.136877095,0.086596769,1,3.181842607,9.95621932
1.058506014,5.808553466,3.743878007,1.744128604,0.416803437,0.542444456,1,4.923629402,16.72264783
2.720134257,3.023685724,1.898082781,6.015323102,1.544346778,0.696869328,1,3.285820175,16.52779087
2.190707495,2.356879791,0.461137129,2.559880441,1.666862875,0.394797261,0,2.051911742,8.021355976
2.759300967,1.816765194,0.069587644,4.508533338,0.271736573,0.758679487,1,4.710494553,17.68337259
1.147299771,7.301770893,2.323817817,2.401613917,0.189724963,0.170872581,0,2.744414283,10.27347499
2.562421613,2.229457656,1.82036461,2.385566039,0.532202045,0.08494833,1,1.717080201,13.03798791
0.16420227,9.817194826,1.095904888,2.901986481,1.118814674,0.943290631,0,3.045989967,12.76216518
0.761958087,7.729038779,3.824124692,2.535873799,0.183894651,1.275116652,1,7.544179849,24.15987098
1.101386993,7.398790424,4.430948549,0.438498808,1.270621408,0.244039255,1,7.323499249,23.92745453
1.081711224,2.062762531,2.853616604,2.039493053,1.533931113,0.994455704,1,5.97554944,17.2285867
0.841549593,1.341496449,0.865724438,2.466610796,0.059641691,2.684658901,1,2.224307552,7.055131336
1.16607753,2.331886849,0.438773758,10.75388638,0.587040025,0.922926651,1,5.704680876,16.97594337
1.044403327,1.185914216,3.889407257,4.385194622,1.523456087,1.688094928,0,4.012153565,9.833338985
0.836769201,3.077328316,1.060210118,1.736657837,0.005785798,0.463744292,0,1.267614576,4.225866951
2.403264405,3.664719247,3.792718983,1.067977805,1.637303932,0.105432099,0,2.535100242,7.472705726
2.985041522,3.479408924,3.278141167,2.588765521,1.239010489,0.297106397,0,3.581614012,10.38920725
2.259725886,3.449295414,3.817883973,3.628196241,1.013054126,1.459754469,0,3.522378863,8.586013107
1.810028785,4.489788696,1.014753043,0.578334039,0.398515229,0.073230113,0,2.652010244,8.186197292
1.78184454,7.654429644,0.989344098,6.423618464,0.264152993,1.218856574,0,3.156061929,13.06053205
0.715977856,5.686366958,2.23111343,2.626577929,0.609804979,2.383435914,0,3.465409646,12.96303531
1.362853145,11.10629026,1.751532265,3.017404476,1.382657035,0.309112167,1,3.353378166,18.01742839
2.986549877,2.741326225,3.340384247,2.087320663,1.539474996,0.184702865,0,2.992192429,8.68432186
0.248237948,3.494262207,1.42604415,1.191780662,0.414751038,0.223021827,1,4.77674578,14.75803949
0.155718016,3.991356643,3.556873119,2.057316735,0.68262852,0.822744551,1,1.621228299,7.749925467
1.481391639,1.631204285,2.298894963,2.575872344,0.286903224,1.701499045,0,1.952638633,7.258106649
0.161980789,4.785799769,2.869783943,2.667085124,0.197611515,0.701313585,1,1.9682358,8.569598154
2.851345719,4.087927227,2.543738892,1.885297254,0.050259965,0.569739134,1,4.187182164,17.4328336
1.899573784,2.256742085,1.090428622,1.828260997,1.910660718,0.069050372,1,5.661154545,18.55599077
0.809811242,3.683408324,1.472858571,2.168303724,0.745480048,0.943172637,1,6.483497657,19.62895592
2.990438809,2.726805344,2.928954656,3.808034161,0.983063563,0.725716867,0,2.825227736,9.287386106
1.076412334,3.067228811,0.528908748,2.472292753,1.55110388,0.468240697,0,2.338200216,5.058857316
1.115286233,7.596716151,4.51158041,1.062780565,1.635606494,1.330124923,0,3.606263944,15.33274679
0.990679196,2.061148093,4.235611362,5.128971852,1.681695132,3.638929444,0,3.481489389,13.63832077
0.31318654,5.953742203,3.74412872,1.59152566,0.388115307,0.254082351,1,2.284478462,9.48689345
1.739704287,1.710773866,4.050521243,2.971645524,1.606192053,0.43271657,0,2.985036485,10.10375817
0.999268398,5.715271586,0.905337908,1.833875033,1.152562274,0.303759,0,2.999143295,9.754714246
0.011332738,7.599694475,0.876450242,2.810204676,1.562108973,0.05652063,0,3.406406836,11.01260122
2.983788328,0.897404277,3.20826723,1.813239792,0.163815812,0.057128922,0,2.091282106,6.009927971
1.107704583,2.530248774,4.566157856,1.955319624,1.499338547,0.124387246,0,3.0589139,9.822070617
0.660697684,1.47618764,0.241305446,0.816855155,1.62449248,2.190845671,1,3.792205111,12.70335939
2.229478507,3.080825278,2.389667266,3.138282597,1.88845742,0.18175567,0,2.918536638,11.77066705
0.917871936,6.035342089,2.288978903,2.134726264,1.707377562,1.163193614,1,5.171173141,16.83988537
1.206626548,3.523569306,3.175989691,2.343265436,1.56678442,0.729060085,1,4.884921522,15.87514796
1.180714329,1.855501427,1.440079263,1.569124236,1.796466662,1.964768043,1,3.564664728,12.90796815
1.322269362,3.742492196,1.659997659,2.235969092,1.447366867,0.553427153,0,2.833490047,10.04510602
2.318415228,2.568077712,2.305109435,7.826898194,0.996953717,1.126731371,1,6.789469703,22.52483541
0.62870713,6.278083769,2.302931482,1.077677748,0.56501676,2.24038306,1,5.738881167,19.31355731
2.244368064,3.528962589,4.98957642,1.292009654,0.179786541,0.904637162,1,3.835042835,17.4486668
1.756065458,3.069399811,3.761602199,2.437007829,1.806805301,0.184960008,1,2.000109323,11.59095671
0.973341587,1.79224529,3.762452884,0.835489987,0.584848029,0.120406202,0,1.954301707,7.459889117
1.12514235,1.755218654,4.355107952,1.271669554,0.276003945,1.360886807,1,5.115210808,17.24109179
0.080811582,3.054801315,1.469248262,2.217621835,1.337293277,0.991474304,0,2.74736928,8.285476724
1.450004628,6.750386199,0.159285323,1.54864241,1.830063125,3.185245856,1,4.758037657,19.27615433
0.317107646,11.78031655,1.770243577,1.065391028,1.542165175,0.555581665,1,5.071517747,18.49447776
1.319829613,0.995264155,1.717863331,6.754236924,1.720191482,0.690518956,0,2.369858833,6.54464424
0.936896223,2.759608541,3.97422747,4.801506469,1.991972113,0.344319983,1,3.195923072,13.21191757
2.913998526,3.609845438,4.186567308,2.496301002,0.678248698,1.138009201,1,6.944570493,25.22161982
1.755806607,5.018368706,0.06143533,2.673793664,0.385060371,0.188015983,0,1.039282731,7.489402396
1.990581453,8.478316844,0.781108651,1.631901749,1.956228311,0.300552893,0,4.412869923,17.02065636
2.168953558,2.999397705,1.301045323,3.546459022,0.863085954,0.056090908,1,3.706123516,15.97710727
0.333044831,0.238915871,1.689430473,1.635815017,0.169192387,0.141035334,1,2.741848132,7.750186574
0.655737651,3.940698091,0.446278779,1.362825595,1.081013162,0.318015288,0,1.926018612,6.1614209
1.867698906,2.242913567,4.097627742,1.165053204,0.508663876,1.21568674,1,3.441327917,15.4027588
2.877841284,2.004691067,2.728854424,3.305966222,1.936478691,0.827774239,1,2.460188535,14.71620642
2.436947184,4.574771023,1.660795128,2.080062673,0.282888469,0.580597213,1,2.523476558,14.87623196
0.066488505,6.623278719,0.923437148,3.45197125,1.545317804,0.050889096,0,2.437285368,9.417068351
2.047617137,4.893685094,0.498285374,3.029141558,1.270743036,0.474715638,0,2.541932161,8.738927433
2.492362594,4.232809174,2.109322097,5.118335971,1.073069296,0.017167634,1,7.233593298,23.98478861
2.423419327,1.252595577,0.707386924,1.60829916,0.77604096,0.546956513,0,1.967109707,6.347996386
2.525535589,1.501253877,1.309262753,3.024057429,1.081573811,1.905073771,0,2.948220383,9.76416565
0.56300302,0.332187089,3.701569864,2.978856258,0.778824239,2.29365091,0,2.55107409,7.215866431
0.284834503,3.482309186,3.745673422,1.578902341,1.6159771,0.036173361,0,2.828919491,8.265834602
1.801441464,2.419998169,1.519647773,2.334119304,0.26763209,2.183469524,1,1.958176524,12.06348889
2.590716843,7.210385396,0.650369931,4.273083078,0.608395678,1.65180486,1,4.961783081,20.63791323
2.554367685,2.39000367,4.445882519,5.283460568,1.514507805,0.877032691,0,3.845370348,10.51184964
2.093343508,3.066714221,2.856600282,1.431215608,1.79066638,0.263962423,1,3.097078875,14.94857114
1.964091386,12.04495572,1.330618445,2.677424172,0.816319226,0.252610701,0,3.786450951,14.21859771
2.570811497,1.891852712,3.083281864,5.307993782,0.596864736,0.13173162,0,2.915688707,7.968626318
2.540488738,9.519054464,3.408712355,2.556901865,1.897710368,0.444442047,1,4.627783808,21.28900812
0.979563156,4.448019918,3.131156412,1.763373452,0.191132376,0.349582094,0,1.926034204,5.833774817
1.641003912,2.347964963,1.297557437,4.664589235,0.924415251,0.44410168,1,4.367382527,14.53503578
2.415886616,5.170505446,0.46402019,1.653282644,1.240607876,5.364715934,1,3.910860756,18.07477978
0.619320024,3.395080322,1.542428714,1.21350202,0.347090882,2.442113489,0,2.27978302,9.226202805
2.640484995,3.67844811,1.52240865,0.835139703,1.410695037,0.236644817,0,1.959530874,7.888725471
2.949020939,4.581955895,2.548766398,0.4636764,1.728062036,3.634645113,0,4.392319314,13.63554393
1.684265761,4.63706497,4.142294358,0.789412392,1.073791279,2.762368907,1,3.56429201,17.46272038
2.725843401,1.26830747,3.18696262,5.363962086,0.383311686,0.585067865,1,0.891065092,9.624094606
0.706909237,6.577723948,1.257193325,4.148462939,0.80577142,0.465741464,0,3.061750959,10.17126541
0.011715538,1.819398639,4.074888011,1.271271167,1.567520685,1.10789363,1,0.38800647,2.811410534
1.438141525,5.649531856,1.65521021,1.473585826,0.32428396,3.757457527,1,1.940167195,14.64870612
2.616399377,1.55553422,4.08149172,1.102422349,1.117328289,0.022723455,1,4.946587483,19.32945309
0.786981801,3.918771525,1.708700086,1.689334372,0.849159908,0.090584811,1,6.778330164,21.09321499
1.990213667,2.020443896,4.449277611,2.276461358,1.928390694,1.544982368,0,3.758688052,11.24969123
2.638934169,3.449472047,4.205416783,3.937271124,0.130353868,0.383476355,1,2.158103907,15.06832855
2.734515767,4.383671938,2.413449443,1.460769253,0.501997976,0.382583499,1,3.674788743,17.15640749
1.1709554,0.454834117,0.916211578,4.713810577,1.588052299,1.092228576,1,0.721458182,7.745474617
2.595452074,2.018824019,3.992730831,4.57461001,0.95917011,0.488720917,1,3.268349064,14.26472276
1.543855744,4.107672281,4.625082138,0.546099321,0.455234008,0.718618696,0,3.0219185,9.599214814
2.223596839,7.960577602,4.808277464,6.97545367,0.060977165,0.064875282,0,3.756418637,14.60092551
2.880619841,3.19236593,4.724507343,0.634038595,0.974676105,0.044513628,0,2.616459999,12.32760445
0.933298524,8.082685156,2.655877239,2.334625138,1.443226411,3.466640236,1,5.860484378,21.16701964
2.229904884,2.476235464,0.319461783,4.143501118,1.255817975,0.27774606,0,1.633855981,7.227431962
1.351418909,1.444450784,0.493484025,4.093353234,0.795794009,2.370277942,0,2.554542405,7.28942683
1.421675432,1.840740324,0.724195048,2.883687169,1.2844608,0.388777105,1,2.941955131,11.59827665
1.423249699,4.297237458,4.002059815,1.550186292,0.322154714,0.170925417,0,2.691945069,8.959126118
2.222116722,1.292477632,0.091594115,6.923552853,1.334533425,0.169379183,0,1.656999752,6.250732386
0.321577701,6.654425161,0.657203703,1.981674368,1.625745068,0.512796812,1,2.296132216,10.78172765
1.92654233,9.735840122,1.108164109,5.622766187,1.330484586,0.733982959,0,3.870190163,13.08252773
1.266552011,5.620527365,3.942699573,1.735457934,0.280246819,0.246188061,1,2.169219287,13.23546555
2.401527688,2.529981893,0.998593894,1.906347327,0.930935655,1.259099749,1,4.07536516,16.7047152
1.850364743,8.569065145,4.750444802,1.764051301,1.441306973,2.277305492,0,4.569704122,15.84966029
0.748104977,0.828989116,0.352291374,3.45143624,1.366780866,0.010048214,0,1.252059431,3.291319783
2.043670022,4.881606833,3.160237737,1.052829538,0.885118697,1.106637357,0,2.897179565,10.29842086
1.043215896,2.892925818,4.770124957,3.108513599,0.239225511,0.999250136,0,3.533613647,10.47109786
2.674391143,2.580732528,3.406750835,1.5543919,1.505184297,0.3871642,0,3.170715105,11.05654941
1.971718278,2.734337771,2.226774783,1.592661742,0.275620036,0.817638673,0,2.141308413,7.121451383
2.815996397,1.493976443,0.379229753,1.569116458,0.421573052,0.826179757,1,3.349839238,15.43227433
0.402532532,1.981505489,0.065973677,3.292026598,1.842838695,0.040910236,1,3.442855677,11.60874919
2.91738022,3.358939823,1.329510863,3.552934443,1.423034086,0.485142913,1,2.782590192,15.92007121
1.052245557,16.95976123,3.173105347,8.440734173,0.782351363,0.997160764,0,5.839646799,24.81286669
0.711000701,0.593297027,3.687178075,4.796828477,1.467967497,0.341521627,1,-0.417006169,4.448541333
1.846886351,13.04726394,1.02686508,3.482913027,1.052707998,1.903333688,1,6.636857206,26.11910657
2.241401104,9.426888417,1.662913531,1.784182155,1.695209941,1.583165453,0,4.823477898,15.86686799
2.890555148,0.619591331,3.627800591,3.236799637,0.38605413,1.62672365,1,1.899694715,12.81292169
2.798054003,1.296736553,1.851720827,3.859089296,0.203112673,0.358962061,1,4.609810998,17.98549282
2.376560227,5.413297418,0.18165758,4.946858318,0.78608382,1.600848673,0,3.153942315,10.55202392
